summary,grade,review
"본품색상선택: 9565cc_그라파이트 [9F65] / 사은품: 브라운 장우산[SQ32]
피부타입지성잡티트러블민감성",5,"한달사용기BEST너무 잘쓰고있어요.
이전 7시리즈 쓰다가 절삭력이 조금 아쉬웠는데,
신형 9시리즈pro+ 쓰니까 날면도기 까진 아니지만
그에 준하는 절삭력을 보여주네요.
다만 아쉬운 점은 pro를 살까 pro+를 살까 고민하다가
보다 상위 트림이 가격 차이가 별로 안나길래
바리깡 기능 있는 pro+로 샀더니
이게.. 바리깡을 잘쓰는것도 아닌데
뒷쪽에 튀어 나와있어서 편하게 막 들고 다니기엔
쫌 부담스럽더라구요.
걍 pro 샀어도 됐겠어요.
7시리즈는 트리머가 쏙 감춰지는데.. 돌출트리머가 쫌 불편하지 나머지는 절삭력 디자인 모두 너무 맘에들어요.
참고하시라고 7시리즈 사진도 올려요
더보기"
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈
피부타입복합성잡티여드름",5,"신랑생일선물로 샀는데 너무 좋다고하네요
잘선택한거같아요^_^
매우만족합니당 
디자인도 이뻐요^_^"
"본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈
피부타입지성잡티각질민감성",5,가격도 합리적이고 디자인이랑 성능도 좋아요>.<
본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"무엇보다 디자인이 예쁩니다. 소음도 심하지 않고 깔끔히 절삭되어 손이 잘 가네요^^
함께 주신 실내화, 수건도 잘 쓰고 있는데 특히 기계의 세척하는 기능이 마음에 듭니다."
"본품색상선택: 9569cc_샴페인골드[9F69] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입건성",4,"신랑 사줬는데 밀리는건 부드럽게 잘 밀린데요~
질레트면도기 쓰다가 편하게 면도하라고 사줬는데
질레트처럼 깨끗하게 밀리진 않는데요~
전기면도기의 한계인가요?
그래서 별하나 뺐습니다^^;
사진은 방금 브라운면도기로 면도한 후 사진입니다~
더보기"
"본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈
피부타입건성민감성",5,기존에 날면도기를 사용하다가 넘어왔는데 요즘 세상 발전많이됐네요. 날면도기를 사용한것처럼 절삭력도 깔끔하고 건식으로 사용해도 피부에 트러블이 나지않아 정말 편리합니다.
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입중성잡티탄력",5,비싼만큼 그값을 하네요~ 대만족으로 후회는 단1%로도 없습니다~ 모든면에있어서 다 만족하는데 그중에서도 세척건조 기능이 너무 좋으네요~^^
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈,5,"남편이 생일선물로 2달이나 앞당겨서 사줬어요^^ 기존에 저렴이 전기면도기가 있었는데~ 평소에도 피부가 민감하고 트러블이 있어서 스트레스 받길래 바꾸주니 남편 좋아하네요. 오자마자 테스트 해보고 역시~ 하면서 너무 만족해 하는 모습 보니 선물 해준 저도 너무 기분 좋아 글 남깁니다. 
트러블 생기고 민감한 피감한 피부가 어떻게 좋어질지 한달 사용해보고 또 후기 남기러 오겠습니다^^"
"본품색상선택: 9569cc_샴페인골드[9F69] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성잡티",5,남편 사줬는데 좋아합니다~ 잘 사용하고 있어요~ 일본에서 같은 제품을 보았는데 여기가 더 저렴합니다!
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입건성민감성",5,남자친구 선물해줬는데 첫 전기면도기라고 좋아했어요.!! 사은품으로 받은 수건도 실내슬리퍼도 예뻐요🤍
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,한달사용기저는 수염이 많은 편은 아니어서 브라운 제품이 더욱 잘 맞는 것 같습니다. 절삭력도 좋고 면도가 빠르게 되어 시간 절약도 되는 것 같습니다. 면도망 청소도 잘되어 항상 상쾌하게 면도할 수 있어 좋네요.
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성트러블",5,"전기면도기를 처음 사용하는거라 
기대반 걱정반으로 주문을 했지만 
일반 면도기 대비 생각보다 잘 밀려서 만족스러웠고 
무엇보다 상처가 잘 안나서 좋았습니다.
한 달동안 사용 후 다시 리뷰 작성해보겠습니다."
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈,5,"7시리즈에서 9시리즈로 갈아탔는데
7시리즈와도 확실히 절삭력등 차이가 있네요
빠른 배송 감사합니다."
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"한달사용기예랑이한테 선물로 사주고, 신혼여행때 엄청 갖고 다니면서 썼는데 만족 스러워 했어요!
사준거 완전 잘했단 생각 들었습니당!"
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성트러블민감성피지",5,"남편 생일선물로 주문했는데 정말 너무 좋아하네요~
사용법을 하루동안 익히고 있어요^^
전기면도기중에서는 가장 절삭력 부분에서 우수하다고 하네요."
본품색상선택: 9565cc_그라파이트 [9F65] / 사은품: 브라운 장우산[SQ32],5,한달사용기남편이 전기면도기 사고나서 너무 편하대요. 날도 갈아주려면 멀었구 충전 스테이션도 딸려있어서 좋아요. 단 세척액은 쓰고나서 뺀 후에 뚜껑 닫아서 보관하는거 추천드려요. 계속 뚜껑열고 설치해두면 휘발되서 빨리 없어지고 비위생적인거같아요.
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"친 오빠 생일 선물로 사주게 되었어욯ㅎ
면도를 귀찮아하는 오빠가 사주니 아주 자주 면도를 하게 되는.신기한 마법이에요!
브라운 9 은 친오빠.아빠.남친 다 선물해줬답니당"
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성잡티주름",5,"소리가 꽤나 크네요.
사용은 한달후기로 다시 적어봐야하겠지만 브라운이니 좋을것이라 믿고있습니다.
잘 사용하겠습니다"
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성민감성모공블랙헤드",4,피부 자극이 날 면도기에 비해 적어서 만족하면서 사용합니다. 그리고 생각보다 깔끔하게 잘 밀립니다
본품색상선택: 9569cc_샴페인골드[9F69] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,한달사용기날면도기만큼은 아니긴하지만 손에 걸리는건없이 절삭되네요 잘사용하고있습니다
"본품색상선택: 9569cc_샴페인골드[9F69] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입건성트러블각질민감성",5,4월에 있는 남자친구 선물로 구매하였어요! 면도하기를 워낙 귀찮아해서요!! 선물 일찍 주고싶은데 주게되면 한달 후기로 돌아올게요!!!
본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"일단 크롬 색상이 촌스러운것 같지만 반짝 반짝 젊어 보여요 ! 남편 선물인데 최신상이라 좋아해요 
절삭력도 좋태요 
근데 샤프심 수염이나 덥수룩한 수염은 잘안깍여요"
본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"남편 면도기 질레트 사용하는데 간혹 친정이나 시댁가면 일회용면도기 한번쓸때마다 피부트러블 올라오고 질레트도 자주 여드름 올라오게하는게 안좋아보여서 생일선물로 브라운 면도기 주었습니다~!
위생적이고 세척도 용이해서 피부 트러블 아직까지 없습니다~! 휴대용케이스도 있어서 기스염려도 없고 글고 우선 여자들에게 다이슨마냥 브라운면도기 경험하지않았으면 없는대로 지낼순 있으나 한번 맛보면 돌어갈수없죠 손쉽고 ㅋㅋ 깔끔한 면도에 삶의질 상승입니다~!"
본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,4,"생각보다 바짝 안깎이긴한데, 좋아요
그리고 상처 자주나는분은 그래도 상처가 나긴 합디다.. ㅠ 내 피부문제지... 그리고 세척 잘되는데 소리가 커요!"
본품색상선택: 9567cc_실버 [9F67] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,시리즈 3 쓰고 있다가 배터리 타임이 점점 짧아져서 9로 넘어왔습니다. 절삭력도 좋아지고 배터리도 오래가서 좋네요
본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈,5,아버지 면도기가 오래돼서 새로 사드렸는데 도착하자마자 뜯어서 사용해보시더니 깔끔하게 잘밀려서 만족하신답니다.
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈
피부타입건성미백피지주름",4,"배송도 빠르고 잘 도착 하였습니다.
진동이 생각 보다 세게 느껴지네요.."
본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈,5,"신랑 면도기 고민고민 하다 샀습니다
신랑도 부드럽게 면도가 잘된다며 만족합니다 
고민할 필요가 없었네요 ^^"
"본품색상선택: 9569cc_샴페인골드[9F69] / 선착순 사은품: 선택안함 / 특별추가사은품: 선택안함
피부타입지성트러블",5,"타사제품을 4년정도 사용중에 날 도 교체해서 써왔는데 언제부턴가 면도를해도 깔끔하게 잘리지않고 껄끄럼이있어서 큰맘먹고 프로라인 으로 구입 물건받고 사용해보니 진동이 엄청나내요
수염도 깔끔하게잘리고 얼굴에 트러블이 없내요
기변하길 잘한듯합니다."
본품색상선택: 9569cc_샴페인골드[9F69] / 선착순 사은품: [SL03]브라운 룸슈즈,5,7시리즈를 오래사요하다가 이번에 9시리즈 교체했는데 많이 좋아졌네요
본품색상선택: 9566cc_크롬 [9F66] / 사은품: 브라운 하드케이스[SP70],5,한달사용기수염이 많고 굵은편이라 날면도만 했었는데 날면도 한 것 만큼 수염도 깔끔하게 잘리는편이고 피부자극도 덜해서 좋아요
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈
피부타입중성잡티미백각질",5,18년전에 면세에서 삿던 브라운 면도기 고장 없이 잘쓰다가 와이프 성화에 새로 구매했습니다. 20년채우곷바꾸려 햇는데 아쉽네요
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,3,"날 면도기만 쓰다가 지인추천으로 구매했습니다.
편리성과 피부트러블 적인 면에서는 만족하나 날면도기만큼 깔끔하게는 안되는 느낌이네요."
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,동생 졸업선물로 사줬는데 너무 좋아해서 뿌듯했습니다 ! 함께 온 룸슈즈랑 타월 퀄리티도 너무너무 좋아서 선물하기 좋더라구요 :) 남자분들에게 선물하기 딱인 것 같아요!
"본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈
피부타입중성여드름",5,전에 쓰던 제품도 브라운면도기였는데 만족해서 다시 구입했습니다. 부드럽게 잘 면도가 된다고 하네요.
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성피지탄력모공",5,7시리지는 매형 드리고 다시구매했네요 역시 나인은 9이네요
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"일단 배송도 빨라요! 아버지 생신 선물로 사드렸는데, 너무 좋아하시네요:) 사은품도 같이 잘 왔습니다^^"
"본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입중성주름",5,"사용감이 아주 좋아요
면도기 무게도 상당히 가벼워 상용하기가 편하네요"
본품색상선택: 9569cc_샴페인골드[9F69] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"남편이 좋아하네요~ 근데 더 좋은게 있다고 ㅎㅎ 꿍시렁꿍시렁 ㅎ
타올 슬리퍼는 너무~~좋아요♡"
"본품색상선택: 9565cc_그라파이트 [9F65] / 패키지선택: 브라운x랩시리즈 패키지[SL01][SL04] / 특별사은품: [SL05] 브라운 타올세트
피부타입중성잡티민감성모공",5,"한달사용기남자친구가 지금 아껴두고 사용할거라고 보물창고 만들어서 보관중일 만큼 애지중지하고 있습니다.
그만큼 남자들한테 선물하면 완전 베스트.......
이거 선물 주고 감동 제대로 받아서 지금 결혼준비까지 하고 있어요 하하"
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성민감성",5,"고민끝에 일욜주문했고.화욜 받았어요.
받자마자 신랑이 써보더니~
날면도만 하다 첨으로 전기면도기를 써서인지 안된곳도 있다구~ㅋ 앞으론 꼼꼼히 잘 해야겠죠?
진동에 따론 소음은 있어요.
세적소음은 작지만 .세적시간이 좀 오래걸리긴하네요.

날망은18개월. 세척액을 30회마다 교체해줘야한다니~  액을 미리미리 쟁여놔야겠어요.

날면도기에서 전기면도기로 넘어가면서 망설이시는분들. 브라운 후회없을것같네요.
더보기"
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성트러블민감성모공",5,"저도 시리즈9 프로 쓰고 있다가 새해를 맞아 아버지와 할아버지 각각 한 대씩 선물해드렸어요. 

저는 군 다녀와서 나에게 하는 선물로 하나 사서 썼었는데 너무 만족스러웠었어요. 날면도하는 것처럼 매끈하게 달리면서도 피부에 자극이 정말 없더라구요. 청소도 알아서 해주니까 별로 관리할 것도 없고 매일 새것처럼 쓸 수 있어서 좋았습니다. 

할아버지와 아버지도 평생 날면도만 하셨어요. 그럼에도 사용법 간단히 알려드리니 정말 편하고 요즘 면도기 놀랄만큼 좋아졌다고 좋아하시더라구요. 

이번 이벤트해서 가격도 저렴하게 구입할 수 있어서 더 좋았습니다. 제가 쓰는 것 보다 역시 선물해서 받는 분이 좋아하실때 더 기분 좋은 것 같아요. 
남자분들 선물 고민하실때 정말 이거만한게 없습니다. 무조건 만족하실거에요.
더보기"
본품색상선택: 9567cc_실버 [9F67] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,남편 생일이라 선물로 샀어요! 기존에 쓰고있던 면도기도 브라운인데 몇년을 썼더니 바꾸고싶다길래 질렀슴다ㅎㅎㅎ 맘에 들어해서 좋네용 (포장은 제가 급하게 후다닥 한거예요..🤣)
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈,4,배송 빠르게 받았어요. 사용 전이라 좋다 나쁘다 글 적기가 그래서 별 하나 뺐어요.
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입건성피지각질탄력",5,타사 브랜드 전기면도기 5년쓰다가 면도가 잘안되서 바꿨는데 신세계네요. 세척도 물로 간단히해도 되고 세척스테이션을 써서 좀 더 깨끗하게해도 되고 너무 좋습니다.
본품색상선택: 9569cc_샴페인골드[9F69] / 패키지선택: 브라운x랩시리즈 패키지[SL01][SL04] / 특별사은품: [SL05] 브라운 타올세트,5,"한달사용기사용도 편하고 면도 속도도 빠르기는한데 경쟁사에비해 다소 자극이강한듯
그냥개인적인 느낑 이구요
속도는 경쟁사보다. 빨라여 절삭역도 좋구요"
"본품색상선택: 9567cc_실버 [9F67] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성잡티미백주름",5,"신랑생일선물로구매했어요~
피부트러블때문에 전기면도기첫구매라~  기대가득입니다!!배송도하루만에오고~사은품도 고급지고 좋아요ㅋ
한달써보고 다시후기올릴께요"
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입건성각질",5,생각보다 면도가 잘돼서 좋았아요...날묜도기쓰다 전기면도기 쓰니 신세계네요
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈,5,"아버지 생신 선물로 사드렸어요~
최근에 면도기가 고장나서 이번 기회에 브라운 면도기로 바꿔드렸습니다. 아버지가 만족하세요 ㅎㅎ"
본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"선물로샀어요! 
가장최신제품이라 선물하니ㅜ너무좋아하셔서
좋앗어요 ㅎㅎ
홈페이지 제품등록하니 무상as 5년이라 너무좋네요!ㅎㅎ"
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,절삭력 좋아요 헤드가 얼굴 곡선따라 움직이니까 면도가 안되는 부분이 없는 느낌이에요 역시 면도기는 브라운b
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,브라운 면도기만 사용하면서 9PRO+ 구매후에 사용감도 좋고 절삭력도 좋아서 동생과 아버지 면도기까지 총 3개 구입했네요.가볍기도해서 사용하기 너무 편해요.
"본품색상선택: 9566cc_크롬 [9F66] / 사은품: 브라운 하드케이스[SP70]
피부타입건성트러블속건조",5,"BEST1. 구매 전 수집 정보
   - 전기면도기 중 상위 모델을 구매하고자 결심한 후 유튜브 비교 영상 탐색
   - 브라운 모델이 다른 모델 대비 모든 수염 타입에서 가장 무난한 절삭력을 보여준다고 한다는 리뷰가 많았음
   - 또한, 구매 당시 타 브랜드 상위 모델 대비 저렴한 가격대에 판매 중에 있었음

2.  이전 사용 모델과 비교
    (2017년 구매한 필립스 1000 시리즈 - 기본급 모델)
   - 절삭력: 기본급 모델과 절삭력 비교는 당연하나 절삭력 + 면도 시간 면에서 확실히 달라짐이 느껴짐
   - 트러블: 과거 모델은 수염을 짧게 깍기 위해 장기간 면도 시 피부(인중 주변)에 트러블이 심하게 생겼으나 브라운 사용 후 상당히 개선됨

3. 장점
   - 절삭력: 일반 면도날 사용 시의 80~90%의 절삭력을 보여주는 것 같음(리뷰자의 경우 중간 모발 정도 상태)
   - 편의성: 스테이션에 보관 시 자동 충전되어 충전 용이, 헤드가 움직여 턱 or 인중에 따른 면도가 용이
   - 피부트러블: 피부가 약한 부분에 너무 강하게 문지르지만 않는다면 크게 문제되지 않음
   - 기타: 트리머가 이전 사용 모델과 같이 접히는 방식이 아니라 팝업 되는 방식이라 잔털 제거시 움직이거나 하는 불편함 방지

4. 단점
   - 세척: 세척 소음은 리뷰에서 말하는 것과 같이 크지는 않으나 시간이 길어 자기 전 또는 일상 시 세척이 어려워 보통 집을 비우기 전 세척하고 출근
    - 충전: 스테이션 보관 시 충전이 되는 사항은 좋으나 경쟁모델과 같은 무선 충전 기능이 없어서 아쉬웠음. 물론, 외부 충전기를 구입하면 되나 가끔씩 필요한 입장에서 가격적 부담이 있음

5. 종합
   - 타 사의 하위 모델을 사용할 때와 비교해 확실히 편의성, 절삭력, 피부 트러블에 있어 괄목할만한 개선이 있었음
   - 단점이 있기는 하나 면도기의 본분 등에서 크게 문제가 되는 수준은 아님
   - 추가로 5년 워런티가 있고 한번 사용하면 장기간 사용할 수 있는 전기 면도기 특성 상 크게 현재 가격대에서는 충분히 돈 값을 한다는 생각이 듬
더보기"
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입복합성트러블블랙헤드모공",5,한달사용기남자친구가 좋아했어요 ! 선물로 사준건데 요즘 잘 사용하고 있다고 들었습니다 ! 부드럽게 면도가 되어 좋다네요 자극도 별로 없고 ! 다음에믄 다른거 또 주문하러 오겠습니다 !
"본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입지성블랙헤드피지탄력",5,남자친구 선물로 딱이에요! 아주 만족하며 사용하고있어요
본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,남자친구한테 선물하려고 구매했는데 배송도 빠르고 남자친구가 써보니 너무 좋다고 극찬했어요!! 추천드려용ㅎㅎ
본품색상선택: 9567cc_실버 [9F67] / 선착순 사은품: [SL03]브라운 룸슈즈,5,배송 빠르고 상태도 좋아용!!사은품도 감사합니다><
"본품색상선택: 9565cc_그라파이트 [9F65] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트
피부타입지성트러블",5,빠른배송과 성의있는 포장으로 아주 만족스럽습니다^^
본품색상선택: 9569cc_샴페인골드[9F69] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"필립스 오래썻는데, 수염이 억세지니 필립스는 깍는데 오래걸리네요.
브라운은 깔끔하고 빨리 깍여요"
본품색상선택: 9567cc_실버 [9F67] / 사은품: 브라운 하드케이스[SP70],5,"한달사용기깔끔 그자체 
특히 세척후사용하면 새것쓰는거 같아 좋아요
단 너무문지르면 트러블이 좀생기네요"
본품색상선택: 9566cc_크롬 [9F66] / 선착순 사은품: [SL03]브라운 룸슈즈 / 특별추가사은품: [SL05] 브라운 타올세트,5,"기존 시리즈9 제품을 사용한 지가 너무 오래돼서
새로 나온 제품으로 교체했어요~
면도가 정말 깔끔하게 돼요~
역시 브라운면도기네요!
주신 사은품도 잘 쓸게요^^"
